"RegionID","RegionName","RegionType","StateName","SizeRank","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4","2019-5","2019-6","2019-7","2019-8","2019-9"
19,"Iowa","State","IA",30,2.52,2.71,2.8,2.62,2.43,1.59,0.84,0.47,0.09,0.28,0.37,0.56,0.19,0.65,0.75,0.93,1.03,1.31,1.5,1.78,1.96,2.24,1.87,2.06,2.15,1.4,1.21,1.12,1.68,2.34,2.9,2.99,3.08,3.36,3.55,3.74,4.02,3.83,4.11,3.93,3.64,3.27,3.18,3.46,4.21,4.49,4.58,4.39,4.3,4.67,5.14,5.33,5.23,5.42,5.61,5.51,4.95,4.77,4.86,5.05,5.7,5.89,5.98,5.79,6.07,6.17,6.26,6.36,6.45,6.54,6.92,7.01,6.64,6.73,6.82,7.1,7.48,7.94,8.22,7.85,7.66,7.57,8.04,8.5,9.16,9.35,9.53,9.25,9.63,9.81,10,9.91,9.72,9.44,9.07,8.69,8.6,8.88,8.97,8.79,8.13,7.38,7.2,7.29,7.76,8.32,8.41
34,"Mississippi","State","MS",31,1.21,1.78,3.18,3.55,1.59,1.03,0.47,0.19,0.56,0.65,0.93,0.84,0.75,0.37,0.09,0.28,1.12,1.68,3.93,4.11,4.21,3.08,2.06,1.4,1.5,1.31,1.87,2.24,3.27,2.9,2.43,2.99,3.46,4.02,3.74,3.64,3.36,2.71,2.52,1.96,2.62,2.34,2.15,2.8,3.83,4.3,4.39,4.77,4.86,4.95,5.05,5.33,5.51,6.17,5.98,5.79,4.67,4.49,4.58,5.42,6.07,6.36,6.54,6.64,6.26,5.61,5.14,5.23,5.7,5.89,6.45,6.73,7.01,7.29,7.2,6.92,6.82,7.1,7.38,7.48,7.57,7.66,7.76,7.85,7.94,8.04,8.41,8.6,8.79,9.07,9.72,9.35,9.44,9.16,9.53,8.97,8.88,8.5,8.32,8.13,8.22,8.69,9.25,10,9.91,9.81,9.63
6,"Arkansas","State","AR",32,2.52,1.4,0.93,0.84,0.75,1.21,1.5,1.68,1.12,0.65,0.37,0.28,0.19,0.09,0.47,0.56,1.03,1.31,1.59,2.06,3.18,4.11,5.14,4.67,3.93,4.3,4.58,4.86,4.02,3.36,2.71,2.62,3.46,3.83,4.39,4.49,5.42,5.51,5.33,4.21,3.55,2.99,1.87,1.78,1.96,2.8,2.43,2.15,2.9,3.64,4.95,5.23,4.77,3.27,2.34,2.24,3.08,3.74,5.05,5.61,5.7,6.07,5.98,5.89,5.79,6.17,6.45,6.54,6.36,6.26,6.64,6.73,6.82,6.92,7.01,7.1,7.2,7.29,7.38,7.48,7.57,7.76,7.85,7.66,7.94,8.69,9.25,9.44,9.63,9.72,9.53,9.91,10,9.81,9.35,9.07,8.88,8.32,8.41,8.13,8.5,8.79,8.97,8.6,8.04,8.22,9.16
23,"Kansas","State","KS",33,2.43,2.06,1.59,1.12,1.03,0.84,0.37,0.09,0.19,0.28,0.47,0.56,0.65,0.75,0.93,1.21,1.5,1.31,1.4,1.87,2.24,2.15,1.78,1.68,1.96,2.34,2.52,2.62,2.71,2.99,3.08,2.8,2.9,3.18,3.27,3.36,3.46,3.55,3.83,4.02,3.74,3.64,3.93,4.11,4.67,4.86,4.95,4.77,4.58,4.39,4.21,4.3,4.49,5.05,5.14,5.61,5.51,5.33,5.23,5.42,6.26,6.54,6.73,6.45,5.89,5.7,5.79,6.07,6.17,5.98,6.36,6.64,6.82,6.92,7.01,7.1,7.2,7.57,7.66,7.38,7.29,7.48,7.76,7.85,8.22,8.6,9.25,9.35,9.63,9.81,10,9.91,9.72,9.53,9.44,9.07,9.16,8.97,8.88,8.69,8.32,8.04,7.94,8.13,8.41,8.5,8.79
55,"Utah","State","UT",34,1.31,1.12,0.84,1.21,1.03,0.75,0.28,0.09,0.19,0.37,0.47,0.56,0.65,0.93,1.4,1.5,1.59,1.68,2.06,2.62,3.18,2.99,3.08,2.9,2.52,2.15,1.87,2.71,3.36,3.93,4.11,4.39,4.49,5.14,5.05,4.67,4.86,4.95,4.58,4.21,3.46,2.24,1.78,1.96,2.34,2.43,2.8,3.27,3.55,3.64,3.83,3.74,4.02,4.3,4.77,5.42,5.23,5.33,5.51,5.61,5.7,6.07,5.98,5.79,5.89,6.17,6.26,6.36,6.45,6.54,6.64,7.2,7.57,7.48,7.38,7.76,7.94,7.85,8.41,8.5,8.69,8.97,8.79,8.88,9.07,9.16,9.35,9.53,9.72,9.91,10,9.81,9.63,9.44,9.25,8.6,8.32,8.13,8.22,8.04,7.66,7.29,6.82,6.92,6.73,7.01,7.1
42,"Nevada","State","NV",35,1.4,1.5,1.31,1.12,1.03,0.84,0.37,0.19,0.09,0.28,0.47,0.56,0.65,0.75,0.93,1.21,1.59,1.68,1.78,1.96,2.34,2.24,2.52,2.71,2.8,2.99,3.08,3.46,5.23,6.17,7.2,7.57,8.22,8.5,8.41,8.13,7.76,7.66,7.29,6.92,5.79,4.67,4.11,4.3,4.95,5.14,5.33,4.86,4.49,4.39,5.05,5.61,5.7,6.36,6.64,6.45,5.89,6.07,6.26,6.73,6.54,5.98,5.42,3.64,3.27,3.18,3.36,3.55,3.93,3.74,3.83,4.58,4.02,4.77,5.51,6.82,7.1,7.38,8.04,8.6,8.69,8.88,8.97,9.16,9.25,9.35,9.53,9.63,9.81,10,9.91,9.72,9.44,9.07,8.79,8.32,7.94,7.85,7.48,7.01,4.21,2.9,2.15,1.87,2.06,2.62,2.43
41,"New Mexico","State","NM",36,1.03,1.31,1.4,1.68,1.78,1.59,0.65,0.37,0.09,0.19,0.28,0.47,0.56,0.75,0.84,0.93,1.12,1.21,1.5,1.87,3.18,4.21,4.86,4.39,4.02,3.55,3.93,4.11,4.58,5.05,6.17,6.26,6.36,5.98,5.7,5.61,5.14,4.67,3.83,3.27,2.9,2.8,2.71,2.99,2.43,2.15,1.96,2.06,2.34,3.08,3.64,3.74,3.36,2.62,2.24,2.52,3.46,4.3,4.49,4.77,4.95,5.23,5.33,5.42,5.51,5.79,5.89,6.07,6.45,6.54,6.64,6.73,6.92,6.82,7.1,7.01,7.2,7.29,7.38,7.48,7.76,7.57,7.66,7.85,7.94,8.04,8.13,8.22,8.79,9.44,9.91,10,9.72,9.16,9.07,8.88,8.69,8.6,8.41,8.32,8.5,8.97,9.25,9.53,9.63,9.35,9.81
61,"West Virginia","State","WV",37,1.12,1.03,0.47,0.56,0.28,0.65,0.75,0.84,0.93,0.19,0.09,0.37,1.31,1.78,2.43,2.34,4.58,6.92,7.48,5.89,4.02,3.83,4.67,4.39,4.21,5.98,7.29,7.57,7.38,3.64,2.15,1.96,3.93,6.17,6.54,6.07,4.3,3.46,3.08,4.49,5.23,5.51,2.8,2.62,2.52,5.7,6.73,7.2,6.64,5.79,6.82,7.66,7.76,6.45,3.27,5.05,6.26,7.01,5.61,4.95,4.86,4.77,4.11,2.99,1.59,1.68,2.71,5.33,6.36,5.42,3.55,2.9,2.24,1.87,1.4,1.21,1.5,2.06,3.36,3.18,3.74,5.14,7.1,7.85,7.94,8.04,8.32,8.22,8.13,8.41,9.53,9.63,9.16,8.5,8.6,8.79,8.69,8.88,8.97,9.07,9.35,9.72,10,9.91,9.81,9.44,9.25
38,"Nebraska","State","NE",38,0.75,0.93,1.4,1.59,1.5,0.37,0.19,0.09,0.28,0.47,1.03,1.21,1.12,0.84,0.56,0.65,1.31,1.68,2.06,2.34,2.24,1.96,1.78,1.87,2.15,2.43,2.52,2.62,2.8,2.71,2.9,2.99,3.08,3.18,3.27,3.36,3.55,3.64,3.46,3.74,3.83,4.02,3.93,4.11,4.21,4.3,4.39,4.49,4.58,4.67,4.77,4.86,4.95,5.05,5.23,5.61,5.51,5.7,5.89,6.07,6.36,6.54,6.26,6.45,5.79,5.33,5.14,5.42,5.98,6.17,6.64,6.73,6.82,6.92,7.01,7.1,7.2,7.29,7.66,7.76,7.94,8.22,8.5,8.69,8.79,9.16,9.53,9.72,9.81,9.91,10,9.63,9.44,9.35,9.07,8.97,9.25,8.88,8.32,8.04,7.85,7.57,7.38,7.48,8.13,8.41,8.6
20,"Idaho","State","ID",39,0.09,0.19,0.28,0.37,0.84,0.75,0.65,0.47,0.56,0.93,1.03,1.12,1.21,1.31,1.4,1.59,1.96,2.99,3.93,4.58,4.02,4.11,4.39,4.21,3.74,3.64,3.36,3.55,3.08,2.8,2.34,2.9,3.46,4.49,4.67,4.77,4.95,4.3,3.18,2.24,1.87,1.5,1.68,1.78,2.62,2.52,2.43,2.06,2.15,2.71,3.27,3.83,4.86,5.23,5.42,5.61,5.14,5.33,5.05,5.51,5.79,6.07,5.98,5.7,5.89,6.17,6.26,6.36,6.45,6.54,6.64,7.01,6.82,6.73,6.92,7.1,7.2,7.29,7.38,7.48,7.57,7.66,7.76,7.85,8.13,8.5,8.69,8.97,9.63,9.81,10,9.91,9.72,9.53,9.07,8.88,9.16,9.25,9.44,9.35,8.79,8.6,8.22,7.94,8.04,8.32,8.41
18,"Hawaii","State","HI",40,6.45,7.29,6.54,4.58,2.71,1.21,1.03,0.93,0.65,0.84,0.47,0.75,0.56,0.37,0.19,0.09,0.28,1.12,1.68,2.15,1.96,1.5,1.87,2.06,2.34,2.43,2.62,3.08,3.36,3.55,4.11,5.61,7.48,9.25,10,9.53,8.69,8.22,8.97,9.91,9.81,8.41,6.92,6.07,5.42,4.95,4.67,4.77,5.33,5.89,5.98,5.7,4.86,6.17,7.38,9.16,9.63,9.44,8.5,6.64,5.51,4.02,3.18,2.52,2.8,2.99,3.27,3.93,4.21,4.3,4.49,5.05,5.23,5.79,6.26,7.1,8.13,8.79,8.32,7.76,7.57,7.94,7.66,7.2,6.73,7.01,7.85,8.6,9.07,9.35,9.72,8.88,8.04,6.82,6.36,5.14,4.39,3.83,3.64,3.74,3.46,2.9,2.24,1.78,1.4,1.31,1.59
28,"Maine","State","ME",41,2.71,2.52,2.9,3.74,2.34,0.65,0.28,0.09,0.19,0.37,1.5,1.12,0.93,0.75,0.84,1.4,2.15,1.78,1.59,1.87,2.24,1.31,0.56,0.47,1.68,3.36,4.39,3.46,4.86,6.45,7.01,6.82,5.7,4.67,4.58,5.05,4.21,3.64,2.43,3.08,3.27,4.02,2.8,3.83,4.11,5.33,5.61,5.51,5.42,5.23,4.95,3.93,1.96,1.21,1.03,2.06,4.49,5.98,6.07,5.89,5.14,4.3,3.55,2.62,3.18,2.99,4.77,5.79,6.36,6.26,6.17,6.54,6.64,6.73,6.92,7.1,7.2,7.48,7.66,7.85,7.76,7.38,7.29,7.57,7.94,8.04,8.22,8.79,9.53,9.81,10,9.91,9.35,8.41,8.13,8.32,8.6,9.44,9.72,9.63,8.88,8.69,8.5,8.97,9.07,9.16,9.25
39,"New Hampshire","State","NH",42,2.62,2.8,2.71,2.52,2.34,2.15,1.87,1.59,1.21,1.03,0.93,0.75,0.56,0.28,0.09,0.19,0.37,0.47,0.65,0.84,1.12,1.31,1.4,1.5,1.68,1.78,1.96,2.06,2.24,2.43,2.9,2.99,3.08,3.18,3.27,3.36,3.46,3.55,3.64,4.02,4.3,4.11,3.83,3.74,3.93,4.21,4.39,4.49,4.58,4.67,4.77,4.86,4.95,5.05,5.14,5.33,5.51,6.17,5.89,5.98,5.7,5.23,5.42,5.61,6.26,5.79,6.07,6.36,6.45,6.54,6.64,6.73,6.82,6.92,7.01,7.1,7.2,7.29,7.38,7.48,7.57,7.66,7.76,7.85,7.94,8.04,8.13,8.22,8.41,9.53,9.81,9.72,9.35,9.07,8.88,8.6,8.32,8.5,8.69,8.79,8.97,9.16,9.25,9.44,9.63,9.91,10
50,"Rhode Island","State","RI",43,1.68,1.59,1.78,1.96,2.34,2.24,1.4,0.56,0.09,0.28,0.65,0.93,0.47,0.37,0.19,0.75,1.03,1.21,0.84,1.12,1.31,1.5,1.87,2.15,2.71,2.62,2.52,2.06,2.43,2.8,2.9,3.08,3.18,3.27,4.21,4.39,4.58,5.14,5.7,5.98,5.05,4.3,3.74,3.93,4.67,4.95,4.86,4.49,4.02,3.46,3.55,3.83,4.11,3.64,2.99,3.36,4.77,6.36,6.17,5.89,5.42,5.23,5.51,5.33,5.61,5.79,6.07,6.26,6.45,6.54,6.64,6.73,6.82,6.92,7.01,7.1,7.2,7.29,7.94,7.76,7.57,7.38,7.48,8.04,8.5,9.25,9.35,9.53,9.63,9.81,10,9.91,9.72,9.44,9.16,8.6,8.13,8.32,8.69,8.97,8.22,7.66,7.85,8.41,9.07,8.79,8.88
35,"Montana","State","MT",44,0.75,0.84,0.56,0.28,0.47,0.37,0.19,0.09,0.65,0.93,1.68,1.59,1.21,1.03,1.12,1.31,1.5,1.4,1.78,1.87,1.96,2.52,2.15,2.24,2.06,2.71,3.27,4.02,5.42,6.36,6.92,6.45,4.67,3.46,3.18,3.74,5.89,7.1,7.66,7.48,6.26,4.49,3.55,3.64,3.93,5.61,5.51,4.39,3.36,2.8,2.43,2.62,3.08,4.86,7.01,7.38,6.54,5.14,4.95,5.7,5.79,5.33,4.58,5.05,6.73,7.57,7.76,7.2,5.98,4.77,4.11,4.3,5.23,6.82,7.85,8.32,8.5,8.04,8.22,8.13,8.79,8.6,8.88,8.41,9.07,9.53,9.25,8.97,9.35,9.72,10,9.91,9.81,9.63,9.44,9.16,8.69,7.94,7.29,6.17,3.83,2.9,2.34,2.99,4.21,6.07,6.64
13,"Delaware","State","DE",45,1.59,1.5,1.31,1.21,1.12,0.93,0.37,0.09,0.19,0.65,0.47,0.28,0.56,0.75,0.84,1.03,1.4,1.68,1.78,1.87,1.96,2.06,2.15,2.24,2.34,2.43,2.52,3.93,5.05,5.51,6.17,6.82,7.01,6.36,6.64,6.45,6.73,6.54,6.26,6.92,7.48,7.57,5.61,4.77,4.02,4.21,3.36,2.71,3.08,3.27,3.83,3.46,3.64,2.9,2.62,2.8,3.18,4.3,5.23,5.89,7.1,7.29,7.2,5.33,3.74,2.99,3.55,4.11,4.67,4.86,5.42,5.79,5.98,5.7,4.95,4.58,4.39,4.49,5.14,6.07,7.38,7.66,7.76,7.85,7.94,8.04,8.13,8.22,8.32,8.79,9.25,9.63,9.44,9.16,8.97,8.69,8.5,8.41,8.6,8.88,9.07,9.35,9.53,9.72,9.81,9.91,10
52,"South Dakota","State","SD",46,0.19,0.28,0.09,0.65,1.21,4.58,3.08,1.59,2.06,3.64,3.55,1.5,1.03,0.84,0.93,0.75,0.47,0.37,0.56,1.12,1.4,1.68,2.34,2.15,2.9,3.36,4.21,3.74,2.8,2.62,2.99,4.3,5.05,5.89,6.92,6.73,6.17,5.98,5.33,4.77,3.18,1.96,2.43,3.83,6.45,8.69,8.5,7.29,6.26,7.48,6.64,4.67,1.87,1.31,1.78,3.93,5.79,6.07,6.54,7.38,7.85,8.32,7.57,5.42,4.39,4.49,5.51,7.76,9.53,8.97,8.88,8.41,7.66,7.01,5.61,4.11,2.52,2.24,4.02,6.36,9.44,9.63,9.72,9.16,9.25,9.35,8.6,6.82,4.95,4.86,5.7,8.79,9.91,10,9.81,9.07,8.22,8.13,7.1,5.14,3.27,2.71,3.46,5.23,7.2,7.94,8.04
3,"Alaska","State","AK",47,0.93,1.31,1.68,1.59,0.56,0.37,0.09,0.19,0.28,0.47,0.84,1.5,1.87,2.15,2.71,3.18,3.55,2.34,1.21,1.4,3.46,4.67,5.14,5.33,4.3,4.02,3.64,2.99,2.06,2.8,4.11,6.17,6.92,6.07,6.36,6.73,7.29,7.1,6.82,6.64,7.48,7.66,8.5,8.32,8.6,7.94,8.22,8.41,8.97,9.07,9.16,9.35,9.72,9.91,10,9.81,9.44,8.04,7.01,7.38,7.76,8.69,8.88,9.25,9.53,9.63,8.79,5.05,3.36,2.52,1.78,1.12,0.65,0.75,1.03,2.43,3.08,2.24,1.96,2.9,3.83,4.39,5.23,4.77,4.58,4.49,4.21,3.74,2.62,3.27,3.93,5.7,5.98,5.79,6.54,6.26,6.45,5.61,5.89,5.42,4.86,4.95,5.51,7.2,7.57,8.13,7.85
37,"North Dakota","State","ND",48,4.95,3.93,2.15,1.78,2.06,4.21,3.08,2.8,1.59,2.52,3.18,2.62,1.4,0.47,0.84,0.93,1.87,0.75,1.03,1.5,4.77,5.61,5.79,5.89,5.98,6.92,7.1,7.38,7.2,7.48,7.57,7.94,7.76,7.66,8.04,8.13,8.22,8.5,8.69,8.88,8.79,9.07,9.35,9.53,9.16,8.41,7.85,8.32,8.97,9.25,9.63,9.72,9.81,10,9.91,9.44,8.6,7.29,7.01,6.82,6.64,6.54,6.45,6.26,6.17,6.73,6.36,6.07,5.33,5.05,4.02,4.67,4.58,5.23,5.42,5.7,5.51,4.3,3.64,3.46,4.39,3.83,4.11,3.36,3.55,2.9,2.34,1.68,1.31,1.21,1.96,2.99,4.86,5.14,4.49,3.74,2.71,2.24,1.12,0.65,0.37,0.28,0.09,0.19,0.56,2.43,3.27
58,"Vermont","State","VT",49,5.42,3.74,2.9,3.93,4.95,5.98,2.24,1.59,0.56,3.18,2.43,2.34,2.71,2.52,0.28,0.09,0.19,0.47,4.77,4.49,3.36,1.4,1.78,0.84,0.93,1.87,3.46,5.51,5.14,4.02,1.31,0.65,0.75,1.68,2.06,4.3,5.05,6.45,7.29,7.1,7.2,6.64,6.26,5.89,5.61,6.73,6.54,6.82,6.07,5.23,4.67,5.33,4.58,2.62,0.37,1.21,1.96,4.21,3.64,4.39,4.11,3.55,2.99,2.15,1.5,1.12,1.03,2.8,3.08,3.83,3.27,4.86,6.17,7.01,6.92,5.7,5.79,6.36,7.57,7.76,8.13,7.94,7.85,7.48,7.38,7.66,8.04,8.22,8.79,8.69,8.6,8.32,8.41,8.5,8.88,8.97,9.07,9.44,9.16,9.35,9.25,9.72,9.91,10,9.81,9.53,9.63
12,"District of Columbia","State","DC",50,0.47,0.75,1.12,1.4,1.31,0.37,0.19,0.09,0.28,0.65,1.03,0.93,0.56,0.84,1.21,1.5,1.59,1.68,1.78,1.87,1.96,2.06,2.15,2.24,2.34,2.43,2.52,2.62,2.71,2.99,4.39,7.1,7.66,7.57,8.69,9.35,9.25,8.32,6.64,6.17,7.48,7.29,6.73,5.05,4.77,5.51,5.61,7.38,8.79,9.53,9.07,7.2,5.98,8.6,9.81,10,9.91,9.63,8.5,8.04,8.41,6.82,4.95,4.49,3.93,3.08,2.9,2.8,3.18,3.55,4.21,4.02,3.46,3.64,4.3,6.07,7.94,8.97,8.88,6.92,4.67,5.14,5.7,6.36,8.22,9.44,9.72,9.16,8.13,7.76,6.45,6.26,5.33,5.42,4.86,4.58,3.74,3.36,3.27,3.83,4.11,5.23,7.01,7.85,6.54,5.89,5.79
62,"Wyoming","State","WY",51,0.47,0.28,0.19,0.09,0.37,0.65,0.56,0.75,1.5,4.02,3.74,2.24,1.31,1.21,1.4,1.68,1.59,1.78,1.87,1.12,0.93,0.84,1.03,2.34,3.93,6.36,6.92,7.57,6.45,3.64,2.15,1.96,2.06,2.52,2.8,3.55,4.49,4.21,3.46,3.27,2.99,2.9,2.71,3.18,4.3,6.07,6.73,7.01,7.1,7.29,7.94,8.79,9.53,9.81,10,9.91,9.72,8.5,7.38,6.64,6.26,6.17,5.98,5.79,4.39,4.11,5.23,5.89,5.7,4.95,5.05,5.42,5.33,3.83,3.08,2.43,2.62,3.36,4.86,5.61,5.14,4.77,4.58,4.67,5.51,6.54,7.66,8.97,9.35,9.16,8.69,7.48,7.85,8.41,8.88,8.6,8.22,8.32,8.13,7.76,7.2,6.82,8.04,9.07,9.25,9.44,9.63
