"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Tulsa County","OK","Tulsa","40","143",101,250000,249900,244900,242160,245000,247950,245444,235526.5,224999.5,225000,224005,219900,220000,219900,219000,224347,225675,225000,225000,224999,229900,234900,234900,235000,239900,239900,239500,244900,239900,239500,239900,239900,237900,238000,239000,239000,239000,235000,239900,237500,239900,234999.5,235000,239900,244900,239900,242850,235900,237645,236900,236900,239900,239141,239900,239000,237750,239725,239900,236950,241217.5,244954,245000,250000,250000,259725,256982.5,258000,259900,257900,257900,254782.5,258000,252425,274900,269900,274900,275000,275000,276900,279500,279900,279900,279900,277115.5,282000,281925,282100,287700,289900,289900,288950,285000,288000,285000,289000,289999.5,288000,289000,290000,295000,289987.5,292900,289974.5,291500,292500,292650,292500,295000,296900,298700,300100,304900,3e+05,299900,305000,299900,299900
"Kent County","MI","Grand Rapids-Wyoming","26","081",102,229000,228000,224900,226500,225000,225000,228950,224900,224900,222000,214900,210750,210000,219000,214900,210000,214900,215000,217188,215000,219000,219000,219900,219900,224900,219900,219900,224900,229000,229900,229900,229900,230000,239900,239900,239900,239000,239900,239900,240000,249900,249000,249000,249900,249900,249900,249900,250000,259000,259900,259900,268750,274900,279850,276950,275900,279000,279900,279900,279000,279900,279000,279900,279900,279922,285000,289000,297000,295000,291250,295000,295000,299900,3e+05,308300,313000,315000,319900,309900,309900,309900,319000,317900,319900,319900,319900,319900,317420,319999,329000,327000,324900,329900,329000,329000,325000,320000,334900,335000,334450,345000,349000,339900,344900,349900,349900,349000,349000,340665,349000,349000,350000,353069,350000,349000,349900,346400
"Polk County","FL","Lakeland-Winter Haven","12","105",103,230000,229000,229000,229000,229000,220000,220000,219900,199900,199500,199000,195000,190000,194500,189900,195000,199500,199900,195000,195000,198000,195000,182945,183072.5,180000,181300,180900,182900,185000,186995,186000,186900,187900,188999.5,189550.5,189990,192995,199000,200945,209945,212250,212500,210945,216955.5,219900,219000,215000,215000,212995,225000,228900,221990,220000,225490,226900,229900,229000,226995,230860.5,232900,231990,229995,232700,229900,230000,234900,237900,240341,239900,240950,240421,245000,240000,247050.5,247900,244700,245000,244000,245000,244900,245000,247900,248500,245000,249887.5,249950,256945,258000,254900,259000,259000,256990,257000,253957.5,252900,255045,256015,259700,260000,265900,267250,268900,269900,265990,269900,270000,269900,269900,270000,274000,271990,275000,274041,274900,275000,279500,279900
"District of Columbia","DC","Washington-Arlington-Alexandria","11","001",104,739900,729000,699000,699805.5,699900,699500,699000,699000,693500,719000,719000,699900,699999,699000,699000,719900,719000,699990,699000,685000,689500,699000,689000,682950,715000,750000,749000,739000,729900,725000,696550,689000,699000,725000,724900,739000,725000,725000,715000,725000,739000,725000,719000,729950,739000,729000,725000,724990,719000,724900,729000,735000,749727.5,749900,749000,719900,739000,735555,729000,709750,724900,718000,749999.5,765000,774900,769999.5,750000,768000,775000,775000,770000,779000,750000,750000,750000,769700,789000,789000,779000,779999.5,799000,795495,789000,799900,810000,799900,799900,799999,824500,799999.5,825000,813575,829000,835000,825000,824900,799900,799700,799900,825000,825000,819925,825000,819950,809950,799999,802500,825000,825000,825000,835000,849000,850000,849949.5,849500,844900,835000
"Denver County","CO","Denver-Aurora-Lakewood","08","031",105,475000,460000,459925,449900,455000,450000,459000,460000,450000,440340,444445,445000,440000,433000,429000,425000,429000,429900,429900,429000,440000,440000,449900,450000,450000,450000,450000,474500,479900,475000,485000,475000,479000,499000,499000,499000,499000,499000,499000,499000,499000,489900,490000,499900,5e+05,505000,514900,525000,525000,525000,525000,527900,529900,529597.5,536484.5,549000,549999,558800,564500,561330,564700,588000,575000,580000,585000,585000,586000,589000,598000,6e+05,607000,619900,609950,620000,623250,624900,625000,639450,635000,649000,638000,639950,639900,645000,644950,649000,650080,652000,649900,651900,659900,659000,669000,659000,659975,660000,659500,659500,669000,681000,679900,687475,699000,699000,699000,699000,705000,710000,715000,7e+05,705324,715900,708000,699999,699900,699000,699999
"Fort Bend County","TX","Houston-The Woodlands-Sugar Land","48","157",106,333000,329135,324995,320345,320000,324900,317479,315000,314900,314900,312282,311900,304950,304990,306945,310000,309900,299990,299900,299000,295000,297997,299000,299900,297990,294283,297950,295000,295045,295000,294950,296990,299000,299900,302863,317990,315000,315000,324990,327900,327990,334900,335000,337990,340879,349500,349945,355668,357925,360000,363500,371757,369000,375000,374900,375000,383814,389900,389322,399130,397990,392208.5,395990,396995,399167,393979,397865,394950,399000,399950,396990,395000,392990,389900,386450,385950,385950,386348,386676,385000,385000,385990,384995,384900,393990,393000,390000,393065.5,393989,390990,389950,385000,385000,385000,385000,385843,385458,385990,385697,389000,388000,387500,389900,389900,389900,389995,389996.5,389900,385000,389748,389900,390000,396990,395000,397990,398990,399000
"Ocean County","NJ","New York-Newark-Jersey City","34","029",107,710000,699990,699900,699990,699900,699900,699500,699500,699999,725000,725000,724950,719990,7e+05,719000,699900,699900,699900,699900,699900,699500,699000,699000,699000,699900,699900,724945,724900,725000,719900,699900,699900,699900,699000,699000,699000,689000,679000,675000,675000,689000,678000,679000,684900,699000,699000,724950,715000,729000,739000,749000,749000,739900,729000,729000,729000,732250,749900,749900,749900,749000,729000,746000,745000,729000,730139,739000,749000,749000,759000,757500,769000,774900,775000,769000,750000,750000,775000,772449.5,759000,769000,789000,775000,779000,795000,789450,775000,782500,799000,799000,799000,799900,825000,849000,849949.5,862450,859900,850000,849000,849000,849000,849900,849900,849900,869900,860000,850000,875000,899000,899000,889900,889450,875000,875000,875000,875000,895000
"Arapahoe County","CO","Denver-Aurora-Lakewood","08","005",108,469000,464900,464950,456623,454900,450000,464850,458060.5,435000,429900,429500,427990,419972.5,415000,419900,415000,424850,424500,425000,419000,425000,424900,428497.5,425000,425000,429000,425000,439000,439900,439900,439900,449000,450000,452074,454950,450000,447500,453879,464000,459000,474900,475000,476995,474450,474000,475000,470587.5,474000,469000,469900,474000,489000,483564,487000,486719.5,499000,489900,494500,499500,495154,495877.5,499950,5e+05,532538,539000,549900,549999,549900,549000,549900,547950,544975,544975,578200,582450,568179.5,595000,599900,599900,603333.5,585000,599949.5,6e+05,599900,624900,618050,624950,619900,615000,620000,620000,627250,624900,624900,624500,625000,623950,624900,627900,634995,629900,630000,628261.5,633500,635000,630000,645000,634950,643035.5,649000,649900,649900,649000,649900,639000,639000,649900
"Delaware County","PA","Philadelphia-Camden-Wilmington","42","045",109,449900,449000,439000,435000,449000,449500,439900,430000,430000,437750,432450,439000,429900,432450,429000,425000,419900,4e+05,399900,410000,409900,409000,399900,4e+05,412500,413700,419900,4e+05,414900,418000,424900,419000,420000,419997.5,417000,416500,419995,424450,429500,420000,449900,454450,440000,444900,449900,449900,484900,475000,479900,489900,479900,479000,484500,479500,474900,469000,474700,468000,464995,495850,479000,484995,495000,475000,475000,479900,475000,474999,479999,479900,494900,499000,493745,489900,482950,489900,495000,494315,489990,479900,485000,487950,485000,496690,499900,508500,507000,499900,499990,534450,534900,534900,530000,525000,546435,539450,539900,549000,525000,530000,529900,535000,549000,549000,547000,526490,559450,569900,574947.5,569995,559900,549900,539450,550000,542500,525000,524350
"Bristol County","MA","Providence-Warwick","25","005",110,399000,399000,399850,399850,399900,399900,399900,399900,395000,392250,389800,389900,385261,379900,385000,399900,399444,399900,399900,399000,395000,389900,389000,389000,389900,395000,397000,399000,399000,399900,399900,399900,399900,399000,394900,399000,399000,389900,389000,394000,395000,399900,409000,4e+05,409900,414450,406000,412950,409900,409900,399900,409000,409444,414900,419900,419900,419000,425000,426549.5,429900,429000,429000,429000,429000,429000,429000,429900,439000,439900,439000,435500,439000,439900,439000,449000,449900,449900,457515,450000,451000,450000,459875,469900,474700,469900,459900,469900,469900,478750,475000,479900,479950,489000,489000,498900,495000,499900,489000,496950,499000,499000,499900,499900,499900,499900,499900,499900,499900,499900,499900,499900,502495.5,509900,499900,499900,5e+05,499900
"Johnson County","KS","Kansas City","20","091",111,326900,325000,319950,320000,325000,324900,324000,318475,315000,309000,310000,308975,308725,309950,304925,3e+05,309500,309950,308000,304975,310000,306000,306950,305000,299900,3e+05,3e+05,3e+05,3e+05,299950,298000,295000,298500,306500,315000,319500,309950,309900,315000,319000,313500,319900,324900,324950,324999,326500,332950,335000,340000,345000,339700,339900,344950,340000,340000,349900,345000,343742,345000,348250,349950,349900,354000,353150,354500,355000,359000,363400,369950,369000,375000,379950,389000,381500,384450,385000,379500,379900,384500,379950,389925,393617.5,395000,399900,398975,399950,399900,395000,397975,390000,389900,394000,405280,414925,419900,429950,429000,425300,419950,419900,429000,420000,425000,428550,437542,432210,439500,449900,445950,449500,448255,448900,439950,435000,435000,432817.5,439850
"Brevard County","FL","Palm Bay-Melbourne-Titusville","12","009",112,299900,299900,299900,299900,299000,299000,290000,289000,278900,277777,275000,270000,269000,269900,268500,264900,265000,262000,269900,274000,274900,274900,270000,272000,269900,269900,269900,269900,269000,275000,275000,269900,275000,275000,279999,284500,283995,289000,284900,280000,285000,283990,280000,289000,289900,287900,294450,298925,299000,299000,295450,299000,299000,300990,304000,319000,314900,308399,315000,325000,325000,329000,325945,329900,325000,329900,335450,339000,344700,349250,348000,349900,349900,349990,350000,350000,359000,359000,359000,359900,369000,374900,373950,382450,386500,389000,384900,379900,380000,381900,379900,389900,389900,384500,385000,389000,389900,395043,395000,399500,399900,4e+05,399999,399999,409900,409900,409900,410900,410000,419700,415000,415000,415000,414900,419000,420000,417250
"Summit County","OH","Akron","39","153",113,229900,229000,229900,239000,239900,239900,240000,239900,239900,239900,239900,238500,239000,239900,239000,238900,239000,235000,235900,234900,234900,234900,239900,235000,235000,234900,235716,240000,239900,242900,245000,245000,243282.5,244900,245000,249500,249700,249000,249900,249900,249900,249000,249700,249900,250000,253425,259900,254315.5,259000,259900,259000,253975,258000,261100,261100,259900,259900,274900,275900,278900,279000,286990,284500,278000,269900,269000,269900,270000,275000,275000,275990,279000,279500,279900,289000,289000,284900,284700,288995,289000,289000,288000,289000,289900,289000,289900,294900,298700,299900,299500,298000,294900,289900,289900,291000,289900,287245,289250,293400,299000,299900,3e+05,3e+05,3e+05,299999,309333,310000,309900,318000,319900,323900,325000,325000,320000,319950,319875,320990
"New Castle County","DE","Philadelphia-Camden-Wilmington","10","003",114,379000,375000,379900,375000,378250,379900,379900,378200,377700,379900,374900,369900,369000,365000,364900,359900,359900,358190,354900,355000,350000,350000,350000,349990,350000,350000,355000,360000,359900,364000,354950,345000,349900,352900,356445,359575,356400,349995,354000,349900,349990,350000,356900,359644,356450,359900,360495,359900,354900,359990,364445,359990,364900,369900,365000,369900,369000,369900,368900,368800,365900,367500,365000,369900,379000,379900,379900,379950,381900,384900,379900,379900,379900,384900,384900,389900,392500,389900,390000,389900,389990,394900,394900,394900,391990,393500,395700,399000,399900,395000,399900,4e+05,4e+05,4e+05,399999,399900,407990,407775,409900,414900,405000,405000,406500,409900,404900,409500,404900,409900,405000,404900,4e+05,404900,409900,410000,409990,405000,4e+05
"Anne Arundel County","MD","Baltimore-Columbia-Towson","24","003",115,535000,536000,529900,524900,524900,524900,524900,520000,5e+05,524000,519900,499900,499900,499900,499000,499000,499000,499000,498650,490000,494500,485000,479995,479990,485000,489500,499000,499900,499990,509990,519950,509850,499999,5e+05,515000,499999,499900,519950,499900,517500,525000,525000,525000,519000,519999,524450,524900,525000,515000,517950,519990,507500,515000,519900,519900,510000,504990,514990,5e+05,5e+05,499900,499900,5e+05,499990,499990,499900,499000,499045,499000,499000,499000,494997.5,479000,498747.5,5e+05,519900,515000,519000,519000,503747.5,516840,519900,510000,499990,499990,514945,511140,529900,529990,529990,531938.5,535000,529999,529900,529900,525000,522990,525000,528427,529900,533663.5,525982.5,534900,530207.5,535000,539500,539900,529990,525000,535000,539045,539000,539990,544450,534990,534900,535000
"Union County","NJ","New York-Newark-Jersey City","34","039",116,739000,729000,725000,699900,699000,698500,698000,695000,677000,650000,665000,650000,649900,655000,669000,659000,669000,669000,659900,660000,675000,675000,679900,679000,680000,669900,664900,675000,659000,679000,679000,649000,650000,679000,682250,688444,688444,699000,699000,699949.5,722499.5,699900,699900,699000,698500,699000,699000,699000,699000,699000,699700,737000,719000,699999,699000,699000,699700,749000,749900,749000,749000,749900,749000,725000,738000,729000,725000,719000,729900,775000,772000,782000,799900,825900,799000,785000,775000,779000,769900,769000,769450,795900,799000,797450,799900,799000,808500,825000,799990,799990,825000,799995,802500,825000,839000,832000,849000,879000,875000,850000,849450,839999,824950,820000,809000,799900,799000,799000,799900,822400,810000,838500,825000,809000,805000,799900,799000
"Montgomery County","OH","Dayton","39","113",117,198000,199900,195450,199450,199900,199900,199900,189900,189900,189900,189000,184569,184900,184900,184950,184250,182500,179900,180000,180000,180000,180000,187500,185725,184950,189900,189900,189900,189900,194900,189900,189900,190500,196450,199000,194900,195000,199900,204900,197500,198500,194900,199900,194900,195000,199900,209900,214000,209900,207945,208000,199950,199900,198000,199000,198950,199900,199900,2e+05,2e+05,199900,199900,2e+05,200750,209750,210000,212000,210000,214900,214900,213900,214730,212350,209900,215450,216250,224500,224942.5,228950,229900,229900,229825,224900,229900,233900,235000,233450,239000,239900,239900,239900,239900,240000,243450,246900,259400,258950,259000,249900,249900,258250,254900,249900,249900,250000,249900,254500,255000,265000,259900,259900,259900,255900,259900,258000,259900,259700
"Jefferson County","CO","Denver-Aurora-Lakewood","08","059",118,489000,479900,475000,475000,475000,467950,469900,464575,450000,450000,454950,454900,450000,449950,439900,435000,449000,449000,445950,439000,440000,439600,448200,450000,449900,449000,439900,450000,460608,450000,450000,465450,475000,484900,485000,487000,482600,485000,485000,479830,499000,495000,499000,499900,499999,5e+05,5e+05,499900,5e+05,499900,498250,514900,510000,525000,520000,525000,530000,529000,539950,544364,539975,539000,549781.5,549900,544600,550000,558280.5,549900,547990,549949.5,550990,549900,548000,575000,576675,575000,595000,596325,584900,585000,584900,579900,589000,584900,595000,595347,6e+05,625000,624900,620000,624900,625302,625000,624999,619500,625000,625990,640475,649500,650000,650000,650000,650000,651972.5,665000,665000,675000,675000,673250,679999.5,682000,675000,675000,674950,675000,670000,674900
"Washington County","OR","Portland-Vancouver-Hillsboro","41","067",119,414999,413457.5,410000,411950,409900,409925,410890,4e+05,399900,390000,395000,389900,399000,394500,389000,379950,385000,388000,389000,389900,395000,390000,390000,395000,390000,395000,399900,395450,390000,395250,399000,399000,399000,399000,399000,399900,409500,415000,419900,424900,424900,428500,429944,429000,439900,434987.5,439900,449900,449000,450000,449900,449900,449900,449900,450000,454450,469900,464850,474947.5,475000,489900,486500,475000,489900,489900,495000,495000,499000,5e+05,515000,525000,535900,549000,559925,549937,539900,545000,548000,549000,548950,549999,559900,570000,575000,579900,584950,588890,579950,585000,589900,589000,587000,579995,588000,588900,595000,599900,599900,608900,618750,609995,614900,603736,610000,603736,609622,599900,604900,599995,604900,599990,599900,599900,596525,599000,599000,599000
"Lancaster County","PA","Lancaster","42","071",120,298500,295000,294900,295000,294900,293900,289900,294900,290000,289900,287685,287000,284995,284990,288900,289900,289900,285000,289800,287900,287900,289900,289900,288900,285000,284990,284900,289000,289500,289900,289900,286640,289900,289900,289900,293900,299700,299900,299500,299000,298900,299500,299900,299000,299900,299500,299500,299900,299678,282236,289900,289900,289900,289900,289900,289900,296307,295000,296577,295353,296421.5,289900,290900.5,295150.5,295210,299900,299900,299900,294945,299900,304900,310000,310227.5,325244,325000,325000,324347.5,325203,324900,324995,324420,319900,319900,319990,325000,315000,304066,304900,307990,311818,308620,304900,311055,315900,317990,320100,324900,324879,329900,329900,334400,336850,339900,339900,344945,344945,351482,354400,355318.5,364500,360637,363980.5,365000,362500,365000,364950,372911.5
"Douglas County","NE","Omaha-Council Bluffs","31","055",121,275000,279500,274900,275000,277500,278750,279900,279900,275000,270000,273000,264900,262105,265000,265000,267596,269900,268700,269900,269900,269500,269900,269700,269950,275000,273000,269962.5,269900,275000,279000,275000,279000,279997,279000,279000,280000,284200,285750,286900,289825,289925,290000,290000,295000,297000,299900,308975,314950,315000,315000,311408.5,317500,319900,315000,313275,315000,319000,324675,327779.5,335000,326767,328000,322850,330000,334900,335000,335000,330000,327677.5,335000,344180,352069,353831.5,364900,355000,350000,350000,350000,349900,349500,349900,350000,355000,365000,367372.5,365000,355100,361025,360000,357101,355000,362500,366601,369500,370000,376937,366330.5,379569,374007,375000,375000,373093,375000,365000,370000,375000,385000,388720,389900,398000,389982.5,390000,389000,385000,384990,385000,375000
"Utah County","UT","Provo-Orem","49","049",122,396700,389900,379900,379900,365000,355000,355000,355000,357000,349999.5,349999.5,345000,339950,344900,339900,348500,344900,341500,345500,336900,330000,326700,319900,325000,325000,319900,320000,324900,325000,339950,349900,339900,359000,359000,359000,365427.5,361000,359350,359950,360469,369900,374900,379900,374900,375900,374995,374995,374945,379900,379900,379000,379900,379900,379994.5,384900,377456.5,389900,399900,402450,399900,399900,395555,389900,389900,389000,395210,389999,396900,398450,399900,399900,409950,415900,425000,420900,419900,429900,439900,448450,451762.5,459000,460000,459800,452127,460000,459000,460000,458950,464250,459900,460900,469995,464500,463450,449925,449000,450000,469990,489900,488250,499000,495000,499900,499900,525000,524400,534999.5,538026,539000,539900,541482,554031,559250,559000,565000,560000,564066
"Kane County","IL","Chicago-Naperville-Elgin","17","089",123,399600,399600,399000,399650,396900,396450,389900,389000,384000,375000,375000,370000,365000,360000,359900,359950,359000,350000,349949.5,349900,349900,347947.5,345000,347347.5,349000,339400,339500,339000,339000,339900,340000,339900,340000,347450,344960,344999.5,344900,340525,344995,342500,344995,349000,350000,349900,358825,354900,359250,359900,350000,354114.5,350000,354900,350000,359900,359000,359900,365900,365000,366703,374700,370240,369990,369900,366689.5,370000,374900,375000,375990,379900,379900,380000,382700,385000,389663.5,385000,385000,387995,388000,389000,389900,393605.5,393711,395000,395990,399000,399500,399000,399000,399900,399900,399900,399900,399000,399900,399900,4e+05,399994.5,399995,4e+05,415000,414900,409900,409947.5,408990,409000,409900,410000,409900,409900,410000,404990,403990,399900,399900,399000,398000,395000
"Stanislaus County","CA","Modesto","06","099",124,259900,259000,259950,264000,265950,262250,262500,259998,261950,259973,259900,256800,260000,258998,255000,251440,249900,239900,234900,234500,236779.5,225500,225500,224900,225000,229900,229000,239900,247450,242725,249000,249900,250000,255000,265000,269000,273500,278500,289996,292700,299900,301500,310000,310000,318250,315000,319000,315000,325000,325000,326450,335000,336000,339900,339925,340000,349000,349000,348950,349000,349000,339990,340000,345000,349000,349950,358700,359000,359900,359900,369000,369900,363000,369900,375000,380000,379900,379996,384989.5,389900,384900,389000,388910,395000,390000,389975,397996,398050,399900,399900,399970,410000,419000,415000,419000,419000,420000,417000,424900,425000,424900,429247,435000,435000,429000,430000,435000,439900,439950,449925,446450,449000,447492,445000,449900,449900,449999
"Camden County","NJ","Philadelphia-Camden-Wilmington","34","007",125,375000,374500,374500,369900,375000,378769,375000,370000,363328,369000,359900,364900,359000,350000,354900,359900,360000,355400,349900,349500,349900,346450,340000,348400,349900,349900,350000,349900,349900,349900,349900,359000,353950,350000,351450,350000,350000,349900,349900,339900,342950,339900,348950,349900,350000,351747,359000,364900,355000,359900,364900,359900,359900,359000,351277,354900,360000,359999,364950,364950,350000,369000,369900,375000,379000,375000,375000,385000,385000,385000,389000,387388.5,384900,385000,379900,389900,395000,390000,389900,389000,387500,395000,399000,398950,394950,395000,389900,390000,396250,395000,399750,4e+05,415000,399900,399700,395000,394950,399000,399900,399900,4e+05,407450,410000,415000,419900,415000,399900,399999.5,399900,409950,419900,419900,418000,422450,424950,415000,415000
"Ramsey County","MN","Minneapolis-St. Paul-Bloomington","27","123",126,365000,350000,349950,359900,369900,357000,354950,359900,349900,349900,345000,347950,349900,334900,334950,334900,329900,324900,319900,319900,320000,324900,324949.5,325000,325000,329900,337000,339000,348900,349900,349900,349900,374900,359900,374900,397990,390000,390000,379000,374900,369438.5,350000,372450,386950,379000,377450,389100,387000,379900,375000,378000,399000,395000,397900,398449.5,399000,399900,399900,399900,4e+05,410990,410000,414900,414900,419000,425000,425000,420000,425000,429900,429900,439900,450000,449900,429900,429900,425950,424950,425000,439900,445000,449900,488190,490950,499990,499900,486400,450000,440000,447450,469950,479900,485000,485000,489000,499950,5e+05,499950,475000,475000,459900,464950,465000,468500,465000,469000,479900,499900,515000,519900,499900,479900,479450,479450,479000,485000,485000
"Passaic County","NJ","New York-Newark-Jersey City","34","031",127,609450,6e+05,599900,599900,599900,599900,619000,618500,619000,6e+05,609000,599900,599900,599900,599900,599000,597450,597450,589900,585000,589450,589000,589999,589000,579950,595900,585000,579000,579949.5,579900,579000,575000,579450,599000,599000,599900,595000,599350,581700,589000,599000,599900,599900,599900,619000,625000,624888,619900,619000,619000,612500,630000,619900,622400,615000,604160,599900,632450,642500,649900,669000,669000,659000,649900,635000,639250,649000,649900,648000,649900,649000,649950,650000,650000,649000,649900,649900,655000,655000,649000,637000,649900,650000,676950,689950,689950,687189,685000,679400,675000,691900,689000,695000,699000,699000,699450,699000,699999,705000,714450,699999,714000,699999,699000,699900,699650,699000,699000,707444,729900,726950,710000,735000,736500,729000,730000,729000
"Chester County","PA","Philadelphia-Camden-Wilmington","42","029",128,450000,449900,449500,449900,450000,449000,449900,449000,439800,439000,428000,428000,429900,425990,425000,429900,429900,425000,419900,419900,420000,421995,424900,419992.5,419900,416000,415000,415000,424900,419900,419250,410000,415995,419900,419799,420000,420000,425000,430282.5,419995,424000,425000,419900,429289,429900,430000,434945,425000,435000,424999.5,439900,435000,439900,445995,445900,449900,449900,439900,440000,449000,444450,449000,454000,439700,450000,449900,450000,459000,450000,459900,459000,450000,449000,449900,449000,450000,459990,454900,465000,459900,467500,479000,475450,498250,499000,485000,484995,494250,499900,499000,499000,499000,490000,489000,486036,484900,484450,489900,490000,494745,495000,490727,495000,497000,499500,494500,498800,489900,489995,499000,496990,499900,499900,499900,499900,499000,494900
"Sedgwick County","KS","Wichita","20","173",129,224900,224900,215000,215000,219900,219900,219900,219500,218000,213881,214990,214900,214900,216900,215000,219000,220000,216432.5,218950,217000,216999,214900,210000,209900,205000,209900,209900,215000,219500,215000,215000,215900,209900,208000,210000,208220,208500,207000,214900,219500,220000,220000,223000,221393.5,224700,223500,220000,219900,224900,224950,227750,229000,227200,225000,225450,226000,225000,229000,230000,230375,235000,239000,234900,235000,239900,239900,235000,239900,249000,245000,246000,250000,253000,248000,243900,245000,249000,245000,243886,244900,246750,247500,249500,250000,254900,249900,249900,253000,250000,255187.5,250000,250000,255000,255000,259900,259900,264900,259995,259900,259900,259950,259900,254523,259900,265000,269900,269900,275000,270000,275995,275207,275414,280000,275000,273000,273000,270000
"Lake County","IN","Chicago-Naperville-Elgin","18","089",130,369900,369900,360000,359900,350000,353900,354400,350000,350000,349900,349000,339300,339950,339900,335900,329900,329900,334900,336791,339900,334900,329900,325000,325000,324900,319900,319900,315450,319900,324900,325449.5,327200,325000,325000,325000,329900,329900,325000,329000,329900,329900,325500,329900,324900,339900,344900,349900,344700,339900,339927,349900,350000,349900,349900,349995,348500,358000,359900,359900,355000,354900,356950,359900,359900,364900,364950,366660,366660.5,369900,369500,364900,364900,364900,369997.5,374000,364900,369000,374950,387900,395000,398890,389900,395000,389950,399000,399900,399900,399900,399900,399999,399900,399900,395000,386950,385000,389000,384900,379400,379000,399900,399900,399900,394999,394950,399900,399900,399900,405000,397288,396125,389000,395500,389000,389900,389900,389900,389900
"Plymouth County","MA","Boston-Cambridge-Newton","25","023",131,619000,625000,625000,629900,629900,625000,625000,625000,625000,6e+05,599900,599900,599900,619000,618500,599000,599000,599000,599000,589900,589900,589900,589900,579900,579000,588000,590000,598000,599000,599000,599900,599900,599990,599900,609900,6e+05,609900,619900,616000,618000,619900,634000,644950,649000,666250,669000,674900,675000,679900,669000,667000,669950,675000,679000,679000,685000,679000,690000,699000,699000,699900,699000,699000,699250,699000,699000,699500,699900,720000,724999.5,725000,729000,729000,725000,720000,707450,729000,729000,749000,749000,749000,749900,749900,750000,750000,750000,769000,775000,769000,777000,770000,769900,775000,769450,782500,769900,769000,769900,788000,795000,799000,799900,799900,799900,799900,8e+05,824900,824900,846497.5,835000,839000,839000,829000,829000,825900,829000,825000
"Volusia County","FL","Deltona-Daytona Beach-Ormond Beach","12","127",132,305000,299900,299900,299000,299000,299000,296850,294900,285000,275000,274900,270000,269900,269000,265000,267500,269000,265000,265000,269000,269000,269850,269000,266000,269000,267450,267000,265000,265000,265000,259900,259999.5,262500,269000,259250,265000,269000,269900,272900,275000,279000,279900,285000,289000,289000,289000,288800,289000,292000,289900,289900,289000,295000,295000,295000,289900,295000,295000,296000,299000,299250,299000,299000,299000,299900,299900,310990,319000,309997,319000,317500,317200,315949.5,325000,325000,325000,324950,325000,325000,324900,327500,334000,339000,345450,349000,349900,349900,349900,357500,365000,359900,353526,350000,349900,349900,355000,359000,359000,364945,375000,369900,369900,373697.5,369999,369775.5,374900,375000,378995,375000,379000,379000,380000,379900,379254,379000,379900,380000
"Morris County","NJ","New York-Newark-Jersey City","34","027",133,699000,695000,699000,699000,699000,699000,699000,695000,695000,686995,690000,685000,679000,679000,675000,675000,679900,675000,679000,675000,666500,672000,675000,679900,667328.5,669450,675000,679000,679000,679000,679900,679000,695000,698750,699900,699000,7e+05,706995,699000,699000,699000,719000,719000,724995,726000,749500,749500,749000,748000,749700,739000,724900,739450,739000,739947.5,739995,739000,749900,749900,769000,759000,750000,749900,749900,749999,750000,749900,753500,769000,769900,789000,789900,798250,789000,786646.5,775000,768800,768940,756750,750000,750000,775000,798500,799995,799900,810000,799000,825000,846000,845000,829000,842418,849000,848000,849000,865000,857000,850000,859900,854950,850000,848000,849000,850000,874900,869450,880000,889000,875000,888888,874900,850000,849301.5,849000,839000,839000,838500
"Guilford County","NC","Greensboro-High Point","37","081",134,243400,241250,245000,239900,239900,239900,244900,239900,239900,239500,244900,244900,239990,245000,245000,247700,245000,239900,239000,240000,240000,240921,245000,245000,240000,239900,235000,238500,235750,234900,230239.5,234900,238955,239900,239700,239900,245000,247900,250000,250000,252000,256000,255000,249927,249900,243990,239000,239500,240000,239900,244900,249000,249900,249500,250000,254900,255000,249900,254995,259494.5,255000,254990,259850,259500,259900,260450,259900,259900,259900,260900,250910,254200,243230,264500,266695,274990,270000,268500,269900,269000,269900,269900,279000,274950,279000,275000,279500,289900,285000,285000,284900,279995,279000,280000,279500,280000,285000,287500,294950,299000,295000,299900,299000,295000,292995,292900,294747.5,298450,292900,292900,291980,303470,299900,304900,299900,299900,299900
